Zeile;Time;Concentration;Mean 10s;TimeMean
395;19.08.2019 12:36;7.2539;508.571;19.08.2019 13:39:17
396;19.08.2019 12:36;5.1813;503.887;19.08.2019 13:39:27
397;19.08.2019 12:36;7.2539;512.153;19.08.2019 13:39:37
398;19.08.2019 12:36;9.3264;527.217;19.08.2019 13:39:47
399;19.08.2019 12:36;14.533;530.189;19.08.2019 13:39:57
400;19.08.2019 12:36;7.2664;515.566;19.08.2019 13:40:07
401;19.08.2019 12:36;11.419;518.901;19.08.2019 13:40:17
402;19.08.2019 12:36;12.457;529.613;19.08.2019 13:40:27
403;19.08.2019 12:36;5.1903;534.953;19.08.2019 13:40:37
404;19.08.2019 12:36;12.457;545.419;19.08.2019 13:40:47
405;19.08.2019 12:36;8.3045;529.403;19.08.2019 13:40:57
406;19.08.2019 12:36;16.58;533.366;19.08.2019 13:41:07
407;19.08.2019 12:36;8.2902;539.897;19.08.2019 13:41:17
408;19.08.2019 12:36;10.363;553.288;19.08.2019 13:41:27
409;19.08.2019 12:36;9.3426;541.368;19.08.2019 13:41:37
410;19.08.2019 12:36;11.419;537.323;19.08.2019 13:41:47
411;19.08.2019 12:36;9.3426;533.271;19.08.2019 13:41:57
412;19.08.2019 12:36;6.2284;546.962;19.08.2019 13:42:07
413;19.08.2019 12:36;6.2284;543.902;19.08.2019 13:42:17
414;19.08.2019 12:36;11.419;544.963;19.08.2019 13:42:27
415;19.08.2019 12:36;9.3426;564.942;19.08.2019 13:42:37
416;19.08.2019 12:36;4.1522;558.356;19.08.2019 13:42:47
417;19.08.2019 12:36;10.381;555.392;19.08.2019 13:42:57
418;19.08.2019 12:36;7.2539;558.421;19.08.2019 13:43:07
419;19.08.2019 12:36;9.3264;561.379;19.08.2019 13:43:17
420;19.08.2019 12:36;8.3045;569.014;19.08.2019 13:43:27
421;19.08.2019 12:36;8.2902;565.474;19.08.2019 13:43:37
422;19.08.2019 12:36;11.399;566.655;19.08.2019 13:43:47
423;19.08.2019 12:36;9.3264;561.911;19.08.2019 13:43:57
424;19.08.2019 12:36;6.2176;571.895;19.08.2019 13:44:07
425;19.08.2019 12:36;14.533;582.583;19.08.2019 13:44:17
426;19.08.2019 12:36;5.1813;583.516;19.08.2019 13:44:27
427;19.08.2019 12:36;4.1522;575.152;19.08.2019 13:44:37
428;19.08.2019 12:36;7.2539;590.63;19.08.2019 13:44:47
429;19.08.2019 12:36;5.1903;583.41;19.08.2019 13:44:57
430;19.08.2019 12:36;11.419;577.969;19.08.2019 13:45:07
431;19.08.2019 12:36;9.3426;571.134;19.08.2019 13:45:17
432;19.08.2019 12:36;16.609;584.731;19.08.2019 13:45:27
433;19.08.2019 12:36;9.3426;582.681;19.08.2019 13:45:37
434;19.08.2019 12:36;6.2284;590.818;19.08.2019 13:45:47
435;19.08.2019 12:36;9.3426;596.899;19.08.2019 13:45:57
436;19.08.2019 12:36;9.3426;586.513;19.08.2019 13:46:07
437;19.08.2019 12:36;6.2284;595.257;19.08.2019 13:46:17
438;19.08.2019 12:36;7.2539;602.475;19.08.2019 13:46:27
439;19.08.2019 12:36;13.495;586.795;19.08.2019 13:46:37
440;19.08.2019 12:36;12.457;594.123;19.08.2019 13:46:47
441;19.08.2019 12:36;13.495;601.95;19.08.2019 13:46:57
442;19.08.2019 12:36;6.2284;611.15;19.08.2019 13:47:07
443;19.08.2019 12:36;5.1903;613.915;19.08.2019 13:47:17
444;19.08.2019 12:36;11.419;621.435;19.08.2019 13:47:27
445;19.08.2019 12:36;8.3045;624.038;19.08.2019 13:47:37
446;19.08.2019 12:36;11.419;607.845;19.08.2019 13:47:47
447;19.08.2019 12:36;8.3045;632.267;19.08.2019 13:47:57
448;19.08.2019 12:36;7.279;628.97;19.08.2019 13:48:07
449;19.08.2019 12:36;8.3189;623.623;19.08.2019 13:48:17
450;19.08.2019 12:36;12.478;636.993;19.08.2019 13:48:27
451;19.08.2019 12:36;5.1903;640.064;19.08.2019 13:48:37
452;19.08.2019 12:36;13.495;633.602;19.08.2019 13:48:47
453;19.08.2019 12:37;11.419;648.318;19.08.2019 13:48:57
454;19.08.2019 12:37;9.3426;637.64;19.08.2019 13:49:07
455;19.08.2019 12:37;6.2176;638.856;19.08.2019 13:49:17
456;19.08.2019 12:37;12.435;647.932;19.08.2019 13:49:27
457;19.08.2019 12:37;16.58;646.938;19.08.2019 13:49:37
458;19.08.2019 12:37;11.399;640.415;19.08.2019 13:49:47
459;19.08.2019 12:37;11.399;652.473;19.08.2019 13:49:57
460;19.08.2019 12:37;10.363;652.474;19.08.2019 13:50:07
461;19.08.2019 12:37;10.363;650.424;19.08.2019 13:50:17
462;19.08.2019 12:37;12.435;655.652;19.08.2019 13:50:27
463;19.08.2019 12:37;3.1088;645.337;19.08.2019 13:50:37
464;19.08.2019 12:37;5.1903;632.194;19.08.2019 13:50:47
465;19.08.2019 12:37;8.4211;648.826;19.08.2019 13:50:57
466;19.08.2019 12:37;7.4074;647.882;19.08.2019 13:51:07
467;19.08.2019 12:37;2.1127;663.269;19.08.2019 13:51:17
468;19.08.2019 12:37;6.3158;676.609;19.08.2019 13:51:27
469;19.08.2019 12:37;15.789;669.881;19.08.2019 13:51:37
470;19.08.2019 12:37;10.526;667.297;19.08.2019 13:51:47
471;19.08.2019 12:37;1.0526;666.578;19.08.2019 13:51:57
472;19.08.2019 12:37;321.24;677.647;19.08.2019 13:52:07
473;19.08.2019 12:37;1000.7;690.043;19.08.2019 13:52:17
474;19.08.2019 12:37;1248.5;692.507;19.08.2019 13:52:27
475;19.08.2019 12:37;1405.2;698.545;19.08.2019 13:52:37
476;19.08.2019 12:37;1389.6;680.091;19.08.2019 13:52:47
477;19.08.2019 12:37;1519.2;688.156;19.08.2019 13:52:57
478;19.08.2019 12:37;1426.9;682.715;19.08.2019 13:53:07
479;19.08.2019 12:37;1510.9;704.913;19.08.2019 13:53:17
480;19.08.2019 12:37;1544;698.264;19.08.2019 13:53:27
481;19.08.2019 12:37;1650.8;694.106;19.08.2019 13:53:37
482;19.08.2019 12:37;1513;709.494;19.08.2019 13:53:47
483;19.08.2019 12:37;1476.2;709.11;19.08.2019 13:53:57
484;19.08.2019 12:37;1506.2;700.441;19.08.2019 13:54:07
485;19.08.2019 12:37;1515;699.728;19.08.2019 13:54:17
486;19.08.2019 12:37;1530.6;712.672;19.08.2019 13:54:27
487;19.08.2019 12:37;1530.6;709.511;19.08.2019 13:54:37
488;19.08.2019 12:37;1453.9;721.782;19.08.2019 13:54:47
489;19.08.2019 12:37;1584.5;704.639;19.08.2019 13:54:57
490;19.08.2019 12:37;1539.9;728.637;19.08.2019 13:55:07
491;19.08.2019 12:37;1551.9;725.193;19.08.2019 13:55:17
492;19.08.2019 12:37;1671.3;717.011;19.08.2019 13:55:27
493;19.08.2019 12:37;1543.6;717.299;19.08.2019 13:55:37
494;19.08.2019 12:37;1544.6;715.908;19.08.2019 13:55:47
495;19.08.2019 12:37;1567.5;721.793;19.08.2019 13:55:57
496;19.08.2019 12:37;1545.7;731.959;19.08.2019 13:56:07
497;19.08.2019 12:37;1542.6;740.699;19.08.2019 13:56:17
498;19.08.2019 12:37;1578.9;731.133;19.08.2019 13:56:27
499;19.08.2019 12:37;1602.8;737.01;19.08.2019 13:56:37
500;19.08.2019 12:37;1521.8;745.876;19.08.2019 13:56:47
501;19.08.2019 12:37;1563.7;746.781;19.08.2019 13:56:57
502;19.08.2019 12:37;1524.4;753.793;19.08.2019 13:57:07
503;19.08.2019 12:37;1505.7;769.318;19.08.2019 13:57:17
504;19.08.2019 12:37;1493.3;749.475;19.08.2019 13:57:27
505;19.08.2019 12:37;1537.8;758.744;19.08.2019 13:57:37
506;19.08.2019 12:37;1484.9;764.331;19.08.2019 13:57:47
507;19.08.2019 12:37;1521.3;753.944;19.08.2019 13:57:57
508;19.08.2019 12:37;1529.6;759.421;19.08.2019 13:58:07
509;19.08.2019 12:37;948.35;752.681;19.08.2019 13:58:17
510;19.08.2019 12:37;435.42;772.497;19.08.2019 13:58:27
511;19.08.2019 12:37;252.69;764.639;19.08.2019 13:58:37
512;19.08.2019 12:37;129.98;769.65;19.08.2019 13:58:47
513;19.08.2019 12:38;82.007;760.53;19.08.2019 13:58:57
514;19.08.2019 12:38;46.713;770.679;19.08.2019 13:59:07
515;19.08.2019 12:38;40.484;777.3;19.08.2019 13:59:17
516;19.08.2019 12:38;32.18;786.244;19.08.2019 13:59:27
517;19.08.2019 12:38;23.834;781.077;19.08.2019 13:59:37
518;19.08.2019 12:38;20.725;775.671;19.08.2019 13:59:47
519;19.08.2019 12:38;27.979;793.299;19.08.2019 13:59:57
520;19.08.2019 12:38;30;793.437;19.08.2019 14:00:07
521;19.08.2019 12:38;24.87;775.238;19.08.2019 14:00:17
522;19.08.2019 12:38;15.517;805.223;19.08.2019 14:00:27
523;19.08.2019 12:38;22.759;782.126;19.08.2019 14:00:37
524;19.08.2019 12:38;23.793;801.584;19.08.2019 14:00:47
525;19.08.2019 12:38;14.483;795.357;19.08.2019 14:00:57
526;19.08.2019 12:38;13.472;810.842;19.08.2019 14:01:07
527;19.08.2019 12:38;19.689;805.663;19.08.2019 14:01:17
528;19.08.2019 12:38;11.399;818.97;19.08.2019 14:01:27
529;19.08.2019 12:38;10.363;808.31;19.08.2019 14:01:37
530;19.08.2019 12:38;8.2902;819.031;19.08.2019 14:01:47
531;19.08.2019 12:38;15.544;813.919;19.08.2019 14:01:57
532;19.08.2019 12:38;16.58;837.051;19.08.2019 14:02:07
533;19.08.2019 12:38;15.544;830.643;19.08.2019 14:02:17
534;19.08.2019 12:38;11.399;847.523;19.08.2019 14:02:27
535;19.08.2019 12:38;10.363;836.274;19.08.2019 14:02:37
536;19.08.2019 12:38;18.653;834.49;19.08.2019 14:02:47
537;19.08.2019 12:38;12.435;837.709;19.08.2019 14:02:57
538;19.08.2019 12:38;20.725;601.264;19.08.2019 14:03:07
539;19.08.2019 12:38;18.653;618.866;19.08.2019 14:03:17
540;19.08.2019 12:38;17.617;958.698;19.08.2019 14:03:27
541;19.08.2019 12:38;12.435;881.564;19.08.2019 14:03:37
542;19.08.2019 12:38;11.399;833.092;19.08.2019 14:03:47
543;19.08.2019 12:38;20.725;882.883;19.08.2019 14:03:57
544;19.08.2019 12:38;12.435;971.691;19.08.2019 14:04:07
545;19.08.2019 12:38;15.544;1057.61;19.08.2019 14:04:17
546;19.08.2019 12:38;20.725;1075.77;19.08.2019 14:04:27
547;19.08.2019 12:38;14.533;1040.692;19.08.2019 14:04:37
548;19.08.2019 12:38;15.571;1045.5;19.08.2019 14:04:47
549;19.08.2019 12:38;10.381;1054.97;19.08.2019 14:04:57
550;19.08.2019 12:38;19.723;1046.178;19.08.2019 14:05:07
551;19.08.2019 12:38;18.685;1061.04;19.08.2019 14:05:17
552;19.08.2019 12:38;12.435;1055.98;19.08.2019 14:05:27
553;19.08.2019 12:38;22.798;1070.49;19.08.2019 14:05:37
554;19.08.2019 12:38;15.544;1061.867;19.08.2019 14:05:47
555;19.08.2019 12:38;13.448;1070.13;19.08.2019 14:05:57
556;19.08.2019 12:38;8.2759;1075.31;19.08.2019 14:06:07
557;19.08.2019 12:38;12.435;1069.44;19.08.2019 14:06:17
558;19.08.2019 12:38;15.544;1083.95;19.08.2019 14:06:27
559;19.08.2019 12:38;16.58;1074.64;19.08.2019 14:06:37
560;19.08.2019 12:38;19.689;1093.14;19.08.2019 14:06:47
561;19.08.2019 12:38;7.2539;1088.25;19.08.2019 14:06:57
562;19.08.2019 12:38;9.3264;1095.09;19.08.2019 14:07:07
563;19.08.2019 12:38;17.617;1086.11;19.08.2019 14:07:17
564;19.08.2019 12:38;15.571;1084.23;19.08.2019 14:07:27
565;19.08.2019 12:38;13.495;1082.49;19.08.2019 14:07:37
566;19.08.2019 12:38;16.609;1095.87;19.08.2019 14:07:47
567;19.08.2019 12:38;15.544;1080.27;19.08.2019 14:07:57
568;19.08.2019 12:38;14.508;1090.82;19.08.2019 14:08:07
569;19.08.2019 12:38;11.399;1105.44;19.08.2019 14:08:17
570;19.08.2019 12:38;15.544;1101.34;19.08.2019 14:08:27
571;19.08.2019 12:38;14.508;1110.32;19.08.2019 14:08:37
572;19.08.2019 12:38;21.762;1102.7;19.08.2019 14:08:47
573;19.08.2019 12:39;14.483;1109.14;19.08.2019 14:08:57
574;19.08.2019 12:39;18.653;1123.11;19.08.2019 14:09:07
575;19.08.2019 12:39;13.472;1109.63;19.08.2019 14:09:17
576;19.08.2019 12:39;13.472;1127.9;19.08.2019 14:09:27
577;19.08.2019 12:39;39.378;1132.08;19.08.2019 14:09:37
578;19.08.2019 12:39;124.35;1114.76;19.08.2019 14:09:47
579;19.08.2019 12:39;197.93;1135.24;19.08.2019 14:09:57
580;19.08.2019 12:39;188.6;1145.67;19.08.2019 14:10:07
581;19.08.2019 12:39;232.12;1150.71;19.08.2019 14:10:17
582;19.08.2019 12:39;128.5;1146.91;19.08.2019 14:10:27
583;19.08.2019 12:39;169.95;1150.19;19.08.2019 14:10:37
584;19.08.2019 12:39;139.9;1134.44;19.08.2019 14:10:47
585;19.08.2019 12:39;64.36;1172.58;19.08.2019 14:10:57
586;19.08.2019 12:39;34.197;1142.34;19.08.2019 14:11:07
587;19.08.2019 12:39;33.161;1164.03;19.08.2019 14:11:17
588;19.08.2019 12:39;9.3426;1166.27;19.08.2019 14:11:27
589;19.08.2019 12:39;11.419;1167.64;19.08.2019 14:11:37
590;19.08.2019 12:39;12.457;1153.09;19.08.2019 14:11:47
591;19.08.2019 12:39;12.457;1178.01;19.08.2019 14:11:57
592;19.08.2019 12:39;15.571;1172.78;19.08.2019 14:12:07
593;19.08.2019 12:39;13.495;1204.02;19.08.2019 14:12:17
594;19.08.2019 12:39;11.419;1194.05;19.08.2019 14:12:27
595;19.08.2019 12:39;14.533;1178.77;19.08.2019 14:12:37
596;19.08.2019 12:39;7.2664;1187.62;19.08.2019 14:12:47
597;19.08.2019 12:39;8.3045;1182.91;19.08.2019 14:12:57
598;19.08.2019 12:39;11.399;1180;19.08.2019 14:13:07
599;19.08.2019 12:39;15.544;1213.22;19.08.2019 14:13:17
600;19.08.2019 12:39;10.363;1183.29;19.08.2019 14:13:27
601;19.08.2019 12:39;11.399;1186.6;19.08.2019 14:13:37
602;19.08.2019 12:39;10.363;1198.96;19.08.2019 14:13:47
603;19.08.2019 12:39;10.363;1203.7;19.08.2019 14:13:57
604;19.08.2019 12:39;12.435;1207.1;19.08.2019 14:14:07
605;19.08.2019 12:39;10.363;1195.78;19.08.2019 14:14:17
606;19.08.2019 12:39;14.508;1211.15;19.08.2019 14:14:27
607;19.08.2019 12:39;14.483;1211.56;19.08.2019 14:14:37
608;19.08.2019 12:39;8.2759;1208.24;19.08.2019 14:14:47
609;19.08.2019 12:39;13.448;1217.85;19.08.2019 14:14:57
610;19.08.2019 12:39;7.2414;1218.57;19.08.2019 14:15:07
611;19.08.2019 12:39;8.2759;1234.35;19.08.2019 14:15:17
612;19.08.2019 12:39;10.345;1236.29;19.08.2019 14:15:27
613;19.08.2019 12:39;4.1379;1226.48;19.08.2019 14:15:37
614;19.08.2019 12:39;13.448;1245.75;19.08.2019 14:15:47
615;19.08.2019 12:39;6.2176;1221.44;19.08.2019 14:15:57
616;19.08.2019 12:39;9.3264;1263.2;19.08.2019 14:16:07
617;19.08.2019 12:39;15.544;1226.71;19.08.2019 14:16:17
618;19.08.2019 12:39;11.399;1239.27;19.08.2019 14:16:27
619;19.08.2019 12:39;14.508;1264.77;19.08.2019 14:16:37
620;19.08.2019 12:39;9.3264;1247.87;19.08.2019 14:16:47
621;19.08.2019 12:39;15.544;1261.4;19.08.2019 14:16:57
622;19.08.2019 12:39;9.3264;1253.89;19.08.2019 14:17:07
623;19.08.2019 12:39;13.472;1268.03;19.08.2019 14:17:17
624;19.08.2019 12:39;8.2902;1286.31;19.08.2019 14:17:27
625;19.08.2019 12:39;14.508;1284.21;19.08.2019 14:17:37
626;19.08.2019 12:39;11.379;1291.9;19.08.2019 14:17:47
627;19.08.2019 12:39;6.2069;1298.54;19.08.2019 14:17:57
628;19.08.2019 12:39;13.448;1289.85;19.08.2019 14:18:07
629;19.08.2019 12:39;6.2176;1294.15;19.08.2019 14:18:17
630;19.08.2019 12:39;10.363;1299.62;19.08.2019 14:18:27
631;19.08.2019 12:39;7.2539;1323.63;19.08.2019 14:18:37
632;19.08.2019 12:39;13.472;1284.51;19.08.2019 14:18:47
633;19.08.2019 12:40;16.58;1308.96;19.08.2019 14:18:57
634;19.08.2019 12:40;11.399;1305.44;19.08.2019 14:19:07
635;19.08.2019 12:40;10.381;1324.35;19.08.2019 14:19:17
636;19.08.2019 12:40;7.2664;1315.71;19.08.2019 14:19:27
637;19.08.2019 12:40;10.363;1299.08;19.08.2019 14:19:37
638;19.08.2019 12:40;14.508;1319.44;19.08.2019 14:19:47
639;19.08.2019 12:40;17.617;1322.8;19.08.2019 14:19:57
640;19.08.2019 12:40;8.2902;1340.45;19.08.2019 14:20:07
641;19.08.2019 12:40;10.363;1304.86;19.08.2019 14:20:17
642;19.08.2019 12:40;7.2539;1341.12;19.08.2019 14:20:27
643;19.08.2019 12:40;14.508;1345.08;19.08.2019 14:20:37
644;19.08.2019 12:40;7.2539;1325.37;19.08.2019 14:20:47
645;19.08.2019 12:40;7.2539;1355.99;19.08.2019 14:20:57
646;19.08.2019 12:40;11.419;1357.43;19.08.2019 14:21:07
647;19.08.2019 12:40;6.2176;1371.58;19.08.2019 14:21:17
648;19.08.2019 12:40;3.1142;1350.72;19.08.2019 14:21:27
649;19.08.2019 12:40;11.399;1347.29;19.08.2019 14:21:37
650;19.08.2019 12:40;5.1813;1353.49;19.08.2019 14:21:47
651;19.08.2019 12:40;9.3264;1355.26;19.08.2019 14:21:57
652;19.08.2019 12:40;20.725;1367.511111;19.08.2019 14:22:07
653;19.08.2019 12:40;23.793;1359.7125;19.08.2019 14:22:17
654;19.08.2019 12:40;11.399;1357.111111;19.08.2019 14:22:27
655;19.08.2019 12:40;11.399;1377.714286;19.08.2019 14:22:37
656;19.08.2019 12:40;9.3264;1393.4;19.08.2019 14:22:47
657;19.08.2019 12:40;12.435;1376.628571;19.08.2019 14:22:57
658;19.08.2019 12:40;3.1088;1382.4375;19.08.2019 14:23:07
659;19.08.2019 12:40;11.399;1382.55;19.08.2019 14:23:17
660;19.08.2019 12:40;14.508;1391.65;19.08.2019 14:23:27
661;19.08.2019 12:40;12.435;1374.628571;19.08.2019 14:23:37
662;19.08.2019 12:40;9.3264;1410.4875;19.08.2019 14:23:47
663;19.08.2019 12:40;8.2902;1397.842857;19.08.2019 14:23:57
664;19.08.2019 12:40;7.2539;1407.288889;19.08.2019 14:24:07
665;19.08.2019 12:40;10.363;1399.8625;19.08.2019 14:24:17
666;19.08.2019 12:40;9.3264;1418.0125;19.08.2019 14:24:27
667;19.08.2019 12:40;10.381;1420.183333;19.08.2019 14:24:37
668;19.08.2019 12:40;14.533;1403.255556;19.08.2019 14:24:47
669;19.08.2019 12:40;10.381;1413.783333;19.08.2019 14:24:57
670;19.08.2019 12:40;12.457;1427.4875;19.08.2019 14:25:07
671;19.08.2019 12:40;15.571;1419.1375;19.08.2019 14:25:17
672;19.08.2019 12:40;11.399;1420.442857;19.08.2019 14:25:27
673;19.08.2019 12:40;15.544;1429.185714;19.08.2019 14:25:37
674;19.08.2019 12:40;14.508;1424.125;19.08.2019 14:25:47
675;19.08.2019 12:40;11.399;1409.975;19.08.2019 14:25:57
676;19.08.2019 12:40;11.399;1429.071429;19.08.2019 14:26:07
677;19.08.2019 12:40;4.1451;1466.4375;19.08.2019 14:26:17
678;19.08.2019 12:40;15.544;1439.425;19.08.2019 14:26:27
679;19.08.2019 12:40;12.435;1457.442857;19.08.2019 14:26:37
680;19.08.2019 12:40;14.508;1454.066667;19.08.2019 14:26:47
681;19.08.2019 12:40;7.2539;1466.057143;19.08.2019 14:26:57
682;19.08.2019 12:40;12.435;1464.342857;19.08.2019 14:27:07
683;19.08.2019 12:40;12.435;1463.044444;19.08.2019 14:27:17
684;19.08.2019 12:40;16.58;1461.257143;19.08.2019 14:27:27
685;19.08.2019 12:40;9.3426;1485.977778;19.08.2019 14:27:37
686;19.08.2019 12:40;15.571;1457.257143;19.08.2019 14:27:47
687;19.08.2019 12:40;8.3045;1469.866667;19.08.2019 14:27:57
688;19.08.2019 12:40;8.3045;1497.657143;19.08.2019 14:28:07
689;19.08.2019 12:40;10.381;1500.414286;19.08.2019 14:28:17
690;19.08.2019 12:40;11.419;1514.825;19.08.2019 14:28:27
691;19.08.2019 12:40;9.3426;1486.655556;19.08.2019 14:28:37
692;19.08.2019 12:40;8.3045;1498.075;19.08.2019 14:28:47
693;19.08.2019 12:41;11.419;1518.342857;19.08.2019 14:28:57
694;19.08.2019 12:41;11.399;1522.625;19.08.2019 14:29:07
695;19.08.2019 12:41;9.3264;1519.214286;19.08.2019 14:29:17
696;19.08.2019 12:41;5.1813;1520.633333;19.08.2019 14:29:27
697;19.08.2019 12:41;8.2759;1530.05;19.08.2019 14:29:37
698;19.08.2019 12:41;12.414;1531.011111;19.08.2019 14:29:47
699;19.08.2019 12:41;12.414;1532.5;19.08.2019 14:29:57
700;19.08.2019 12:41;9.3264;1544.666667;19.08.2019 14:30:07
701;19.08.2019 12:41;16.58;1557.3375;19.08.2019 14:30:17
702;19.08.2019 12:41;17.586;1547.014286;19.08.2019 14:30:27
703;19.08.2019 12:41;11.379;1572.7625;19.08.2019 14:30:37
704;19.08.2019 12:45;8.2902;1557.955556;19.08.2019 14:30:47
705;19.08.2019 12:45;14.508;1560.3;19.08.2019 14:30:57
706;19.08.2019 12:45;9.3264;1555.033333;19.08.2019 14:31:07
707;19.08.2019 12:45;9.3264;1574.671429;19.08.2019 14:31:17
708;19.08.2019 12:45;9.3264;1556.25;19.08.2019 14:31:27
709;19.08.2019 12:45;15.544;1571.425;19.08.2019 14:31:37
710;19.08.2019 12:45;9.3264;1578.442857;19.08.2019 14:31:47
711;19.08.2019 12:45;16.58;1575.1;19.08.2019 14:31:57
712;19.08.2019 12:45;6.2069;1580.955556;19.08.2019 14:32:07
713;19.08.2019 12:45;8.2902;1608.4;19.08.2019 14:32:17
714;19.08.2019 12:45;9.3264;1604.844444;19.08.2019 14:32:27
715;19.08.2019 12:45;10.363;1589.657143;19.08.2019 14:32:37
716;19.08.2019 12:45;9.3264;1615.771429;19.08.2019 14:32:47
717;19.08.2019 12:45;7.2539;1619.85;19.08.2019 14:32:57
718;19.08.2019 12:45;10.363;1611.014286;19.08.2019 14:33:07
719;19.08.2019 12:45;11.399;1625.25;19.08.2019 14:33:17
720;19.08.2019 12:45;6.2176;1615.3875;19.08.2019 14:33:27
721;19.08.2019 12:45;15.544;1647.6125;19.08.2019 14:33:37
722;19.08.2019 12:45;12.414;1613.585714;19.08.2019 14:33:47
723;19.08.2019 12:45;11.379;1645.683333;19.08.2019 14:33:57
724;19.08.2019 12:45;10.345;1670.383333;19.08.2019 14:34:07
725;19.08.2019 12:45;9.3103;1654.055556;19.08.2019 14:34:17
726;19.08.2019 12:45;11.379;1674.6;19.08.2019 14:34:27
727;19.08.2019 12:45;14.483;1666.4;19.08.2019 14:34:37
728;19.08.2019 12:45;6.2069;1683.766667;19.08.2019 14:34:47
729;19.08.2019 12:45;10.363;1656.614286;19.08.2019 14:34:57
730;19.08.2019 12:45;12.435;1683.885714;19.08.2019 14:35:07
731;19.08.2019 12:45;17.617;1681.671429;19.08.2019 14:35:17
732;19.08.2019 12:45;6.2176;1685.7125;19.08.2019 14:35:27
733;19.08.2019 12:45;9.3264;1693.271429;19.08.2019 14:35:37
734;19.08.2019 12:45;7.2539;1718.525;19.08.2019 14:35:47
735;19.08.2019 12:45;9.3264;1713.811111;19.08.2019 14:35:57
736;19.08.2019 12:45;10.363;1725.3125;19.08.2019 14:36:07
737;19.08.2019 12:45;10.363;1733.742857;19.08.2019 14:36:17
738;19.08.2019 12:45;7.2539;1727.5;19.08.2019 14:36:27
739;19.08.2019 12:45;6.2069;1720.271429;19.08.2019 14:36:37
740;19.08.2019 12:45;8.2902;1729.857143;19.08.2019 14:36:47
741;19.08.2019 12:45;10.363;1744.4625;19.08.2019 14:36:57
742;19.08.2019 12:45;10.345;1744.4375;19.08.2019 14:37:07
743;19.08.2019 12:45;6.2069;1768.875;19.08.2019 14:37:17
744;19.08.2019 12:46;9.3103;1757.185714;19.08.2019 14:37:27
745;19.08.2019 12:46;7.2414;1745.9;19.08.2019 14:37:37
746;19.08.2019 12:46;10.345;1749.183333;19.08.2019 14:37:47
747;19.08.2019 12:46;7.2539;1777.371429;19.08.2019 14:37:57
748;19.08.2019 12:46;13.472;1768.583333;19.08.2019 14:38:07
749;19.08.2019 12:46;10.363;1776.2625;19.08.2019 14:38:17
750;19.08.2019 12:46;15.544;1804.942857;19.08.2019 14:38:27
751;19.08.2019 12:46;105.7;1801.23;19.08.2019 14:38:37
752;19.08.2019 12:46;144.04;1791.475;19.08.2019 14:38:47
753;19.08.2019 12:46;193.78;1810.94;19.08.2019 14:38:57
754;19.08.2019 12:46;227.98;1814.23;19.08.2019 14:39:07
755;19.08.2019 12:46;222.8;1815.16;19.08.2019 14:39:17
756;19.08.2019 12:46;238.97;1829.87;19.08.2019 14:39:27
757;19.08.2019 12:46;236.9;1801.34;19.08.2019 14:39:37
758;19.08.2019 12:46;197.59;1841.13;19.08.2019 14:39:47
759;19.08.2019 12:46;238.97;1821.88;19.08.2019 14:39:57
760;19.08.2019 12:46;232.76;1864.32;19.08.2019 14:40:07
761;19.08.2019 12:46;231.72;1849.76;19.08.2019 14:40:17
762;19.08.2019 12:46;220.34;1851.63;19.08.2019 14:40:27
763;19.08.2019 12:46;229.66;1840.96;19.08.2019 14:40:37
764;19.08.2019 12:46;235.23;1859.24;19.08.2019 14:40:47
765;19.08.2019 12:46;245.17;1852.01;19.08.2019 14:40:57
766;19.08.2019 12:46;237.93;1871.53;19.08.2019 14:41:07
767;19.08.2019 12:46;250.34;1891.72;19.08.2019 14:41:17
768;19.08.2019 12:46;231.72;1923.28;19.08.2019 14:41:27
769;19.08.2019 12:46;212.07;1895.62;19.08.2019 14:41:37
770;19.08.2019 12:46;216.21;1892.32;19.08.2019 14:41:47
771;19.08.2019 12:46;233.79;1910.41;19.08.2019 14:41:57
772;19.08.2019 12:46;220.34;1915.93;19.08.2019 14:42:07
773;19.08.2019 12:46;227.59;1912.03;19.08.2019 14:42:17
774;19.08.2019 12:46;228.62;1914;19.08.2019 14:42:27
775;19.08.2019 12:46;253.45;1934.95;19.08.2019 14:42:37
776;19.08.2019 12:46;219.31;1964.25;19.08.2019 14:42:47
777;19.08.2019 12:46;232.76;1931.41;19.08.2019 14:42:57
778;19.08.2019 12:46;226.55;1962.92;19.08.2019 14:43:07
779;19.08.2019 12:46;218.28;1966.98;19.08.2019 14:43:17
780;19.08.2019 12:46;281.38;1972.01;19.08.2019 14:43:27
781;19.08.2019 12:46;218.65;2002.68;19.08.2019 14:43:37
782;19.08.2019 12:46;191.38;1971.81;19.08.2019 14:43:47
783;19.08.2019 12:46;243.1;2010.86;19.08.2019 14:43:57
784;19.08.2019 12:46;208.29;2043.19;19.08.2019 14:44:07
785;19.08.2019 12:46;235.23;1999.51;19.08.2019 14:44:17
786;19.08.2019 12:46;231.09;2027.43;19.08.2019 14:44:27
787;19.08.2019 12:46;243.1;2009.74;19.08.2019 14:44:37
788;19.08.2019 12:46;222.41;2012.31;19.08.2019 14:44:47
789;19.08.2019 12:46;219.31;2039.28;19.08.2019 14:44:57
790;19.08.2019 12:46;219.31;2036.93;19.08.2019 14:45:07
791;19.08.2019 12:46;214.14;2014.34;19.08.2019 14:45:17
