Counts[][0],Counts[][1],Counts[][2],Counts[][3],Counts[][4],Counts[][5],Counts[][6],Counts[][7],Counts[][8],Counts[][9],Counts[][10],Counts[][11],Counts[][12],Counts[][13],Counts[][14],Counts[][15],Counts[][16],Counts[][17],Counts[][18],Counts[][19],Counts[][20],Counts[][21],Counts[][22],Counts[][23],Counts[][24],Counts[][25],Counts[][26],Counts[][27],Counts[][28],Counts[][29],Counts[][30],Counts[][31],Counts[][32],Counts[][33],Counts[][34],Counts[][35],Counts[][36],Counts[][37],Counts[][38],Counts[][39],Counts[][40],Counts[][41],Counts[][42],Counts[][43],Counts[][44],Counts[][45],Counts[][46],Counts[][47],Counts[][48],Counts[][49],Counts[][50],Counts[][51],Counts[][52],Counts[][53],Counts[][54],Counts[][55],Counts[][56],Counts[][57],Counts[][58],Counts[][59],Counts[][60],Counts[][61],Counts[][62],Counts[][63],Counts[][64],Counts[][65],Counts[][66],Counts[][67],Counts[][68],Counts[][69],Counts[][70],Counts[][71],Counts[][72],Counts[][73],Counts[][74],Counts[][75],Counts[][76],Counts[][77],Counts[][78],Counts[][79],Counts[][80],Counts[][81],Counts[][82],Counts[][83],Counts[][84],Counts[][85],Counts[][86],Counts[][87],Counts[][88],Counts[][89],Counts[][90],Counts[][91],Counts[][92],Counts[][93],Counts[][94],Counts[][95],Counts[][96],Counts[][97],Counts[][98],Counts[][99],Counts[][100],Counts[][101],Counts[][102],Counts[][103],Counts[][104],Counts[][105],Counts[][106],Counts[][107],Counts[][108]
0,120.689,0,104.378,0,0,0,0,0,0,0,70.0696,-0.000891368,130.173,-0.647012,-0.093423,-2.2885,168.233,-0.226907,-0.69295,-0.190609,0.10185,0.0679394,0.263603,46.6434,0.00864741,127.958,125.02,-0.50963,26.8124,5.14885,-3.30824,-1.79953,-6.49057,-3.04636,-5.37682,74.0812,94.5185,-1.46478,67.7039,61.0723,54.502,-0.836795,87.642,31.7753,31.8054,91.0914,-6.42607,22.5081,-1.16181,-7.81002,78.001,-19.8851,95.9722,16.1229,-11.8229,-14.561,-13.4052,30.9477,24.0487,-1.08162,12.1138,33.332,81.7515,82.6139,28.1534,54.0847,18.769,93.1992,4.17508,-24.0958,23.9003,-1.23038,55.5932,-22.5678,-16.5444,7.15484,0,0,0,-1.14084,-22.4093,0,66.0588,0,0,0,33.0818,73.6978,-48.1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3289,0,0,0,0
0,0,0,0,0,184.608,0,0,0,0,0,210.209,-0.502009,-0.669477,62.6751,0.02826,-1.54182,20.9752,34.8281,0.0899695,0.0381675,0.303306,47.9417,47.9351,0.0233047,-1.79809,86.4125,0.536904,-0.283751,-3.45784,-1.12879,-9.27519,31.1215,-0.540594,-2.1709,36.8853,33.6471,-9.83554,-4.93813,63.184,-9.47701,119.078,115.266,-4.48658,32.6115,0.979068,-24.2638,81.0082,88.8758,-19.6409,81.2241,56.5501,85.7054,83.0026,-1.46718,-11.2951,-4.84419,157.381,27.1617,-4.53209,80.1995,6.22811,7.57056,-1.54201,13.1007,-0.469628,25.7932,69.8919,110.744,6.56254,0,15.1793,0,-21.5239,-17.6297,0,30.4197,0,0,0,59.8346,-54.0631,0,0,33.6236,0,0,35.179,0,0,0,0,0,0,0,120.922,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,184.608,87.2413,0,0,75.9047,0,-0.453919,-0.0742971,-3.39968,-0.5317,-0.000869218,-0.00348674,0.0362302,-6.78126,-2.62648,-4.80341,50.164,-1.40653,281.438,-1.45705,0.240324,0.167824,-1.79467,293.825,81.8763,160.138,0.515575,38.4917,149.232,34.1733,-4.76103,-6.90857,35.1522,-1.18508,3.97408,2.27506,-7.02951,-4.97612,3.89349,33.7388,9.42789,115.768,-21.4765,21.069,-4.39904,-56.9299,19.4521,68.6698,8.98488,-40.7923,-4.01136,103.935,15.5686,78.9661,319.623,-14.7883,264.886,27.5409,0,334.382,141.5,141.32,64.9121,-16.2639,85.9757,0,49.8433,23.8453,29.4989,0,0,0,0,0,0,95.6967,0,0,0,33.6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,195.869,92.3041,87.2413,0,0,75.9047,0,70.0835,0.000966401,0.000874888,0.0648632,-0.714282,-0.102454,0.028908,-0.953059,0.0237938,99.4752,-1.42338,0.149063,-0.0955141,-4.66625,45.9655,0.538952,-1.47154,41.3959,-3.68389,160.273,38.0993,-4.77333,0.194936,109.158,-8.84017,-13.9424,28.685,0.101051,65.5467,-1.25715,-1.97475,75.6577,1.15931,-10.5938,51.5867,151.088,89.65,-1.30804,-0.215969,24.584,-4.68326,26.8696,57.2228,83.0007,52.2128,54.3871,-17.5311,15.8376,0,0,23.5043,-3.64813,8.42136,0,0,28.264,0,-16.8636,106.223,0,0,0,0,0,60.3349,0,0,0,0,0,64.3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,241.378,0,0,0,0,0,0,0,0,72.7753,-0.392172,-1.17601,-0.197054,-0.00111317,-0.00419784,-2.3681,54.1102,-2.03122,53.2615,-0.00351393,43.3401,105.077,-0.0144891,0.0823628,0.256191,132.381,129.483,77.2608,0.834107,0.0775326,-0.613753,-1.90098,0.393938,-1.69522,-5.09035,-7.15092,-9.01433,126.698,-14.4769,-1.53652,0.886268,32.0135,-5.13033,-2.40907,61.4102,27.5845,126.386,8.62877,175.704,42.2476,-16.489,1.82519,-0.463585,47.8443,-0.325593,1.94945,23.3669,-7.19317,81.2198,-2.03775,72.9036,81.2423,-12.4496,-27.7564,28.3,0,0,-16.8636,-8.41084,33.8813,-2.93946,111.985,5.61082,0,0,91.259,0,0,0,0,64.3717,0,66.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,79.4144,0,0,68.7279,134.48,64.5061,62.6681,121.021,0.0701585,-1.65572,-0.160535,-3.15736,-3.52068,148.387,-0.0416226,48.132,0.500973,-1.52012,-3.75121,81.6333,0.203086,122,114.202,79.0315,-0.298232,-5.21742,-12.9312,28.4117,68.0183,96.7974,-3.87231,0.569677,102.561,-6.00783,-3.5377,24.6206,142.06,119.388,-8.67415,80.5112,38.6227,22.1936,-31.7653,-13.4937,81.1829,-13.9957,71.8734,82.9346,-0.967721,49.9255,35.3572,104.007,28.0992,140.934,54.3926,-5.44999,51.6345,56.5999,0,0,0,28.6586,86.9656,0,0,88.4966,0,14.2507,16.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,0,0,0,0,0,0,0,0,0,69.639,-0.58515,38.1689,23.9438,58.3386,81.3152,259.607,-2.06311,35.8698,14.9101,47.695,47.8509,140.888,0.785511,137.122,87.8236,82.9654,82.4878,-9.56473,79.1431,79.1768,31.9973,63.3055,-10.7969,-12.3238,-3.34825,70.2767,0.347384,165.165,21.8255,-23.8025,50.2051,147.315,90.9379,159.893,45.7588,6.26345,-26.0356,25.3196,14.6253,140.5,176.783,35.1185,80.1338,-12.7396,72.9992,-15.0954,146.009,110.561,6.66563,61.0221,25.9795,-5.57025,-36.8964,1.16302,64.0746,23.4339,28.5611,0,-28.1632,-19.4188,25.8179,-26.1606,0,60.3349,121.679,0,-44.2823,-9.16069,0,0,0,66.0588,0,0,69.1796,0,0,0,0,0,114.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,72.7753,-0.431542,-0.0694538,63.4246,61.2095,59.6452,58.8035,0.0434848,-1.28344,-1.75931,-2.44621,47.6911,-1.45007,137.816,93.0471,42.4018,-3.57203,-1.78534,55.7297,64.2653,80.3978,79.254,38.2513,147.169,-3.75923,63.0285,70.3729,34.938,-0.934528,69.2008,-3.88523,-5.96091,-16.4262,49.2804,-0.7316,126.149,19.809,-21.6289,25.6813,-14.4397,-17.2355,67.7727,19.9349,159.874,45.8372,-13.2824,202.555,-1.42491,124.122,160.009,51.7956,74.4856,55.7599,33.0231,40.7456,49.4228,14.5273,45.0171,-14.4846,140.398,0,29.1596,-1.78798,25.1223,79.7227,-22.9638,-25.8549,0,0,31.536,0,0,0,0,0,0,34.5898,70.3581,0,108.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,482.757,0,417.511,391.737,312.311,684.645,147.099,381.715,166.488,291.101,487.855,323.519,393.122,249.188,177.047,172.101,282.975,274.015,473.483,359.628,291.673,461.885,352.089,86.5148,271.681,213.951,81.3968,116.528,273.018,154.112,100.992,219.895,228.156,171.194,22.6705,116.504,83.5367,135.086,244.822,54.1694,203.914,256.282,288.501,155.34,415.569,317.049,88.8747,299.315,285.028,71.3123,101.579,158.347,207.056,500.896,305.825,200.666,196.866,410.397,92.9806,104.164,117.681,250.039,233.387,325.414,451.457,104.486,231.37,291.958,243.715,112.452,195.865,99.1417,133.184,75.3408,60.3349,30.4197,307.225,0,63.072,63.7978,0,0,33.0294,0,0,34.5898,35.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232.04,1073.26,1325.13,1057.25,783.475,923.041,1503.27,1560.89,1111.8,1364.63,2285.26,1714.86,1516.67,1965.74,1072.91,1000.56,1370.9,1603.9,1189.15,728.747,1164.76,1137.9,658.759,729.012,1025.71,877.127,754.302,692.44,928.704,693.373,516.225,449.498,573.245,395.434,489.802,179.09,306.856,294.179,456.771,282.931,159.424,388.779,357.91,128.919,299.562,71.6949,373.528,131.433,191.861,85.5803,249.255,349.947,133.426,57.8945,362.475,203.116,292.413,615.688,201.065,54.6222,275.477,47.6878,112.064,137.416,129.717,-23.2102,62.7363,80.6855,17.7184,8.412,69.6733,86.6891,55.7926,91.9628,3.49586,34.4564,0,0,93.0297,94.608,63.7978,0,-37.0959,14.036,0,68.377,68.7114,0.476216,0,0,0,0,0,0,0,0,0,249.994,0,0,0,0,0,0,0,0,0,0,0
992.168,1552.52,1342.81,313.134,991.957,854.247,1013.44,1002.14,1315.35,1289.04,466.079,1267.99,998.509,910.176,937.344,908.203,461.721,225.929,379.559,402.73,429.632,197.568,338.021,34.7807,297.854,99.2691,328.814,71.8213,342.534,245.746,130.945,114.736,148.071,324.324,101.371,274.842,461.14,177.807,853.977,418.282,363.029,561.776,470.188,649.496,442.207,480.285,428.723,191.96,358.308,362.168,713.606,395.719,357.658,226.883,302.876,716.194,375.679,388.706,288.659,339.256,419.766,133.569,399.595,339.566,540.731,204.136,154.204,321.305,-25.2945,36.9735,151.31,39.5758,115.901,442.483,146.067,88.609,152.823,153.612,68.291,21.9554,48.0443,303.701,65.4108,165.147,67.2472,0,0,0,19.8376,124.77,0,0,0,77.5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6607.3,6330.79,4013.97,5012.19,3940.7,3935.68,3201.36,3371.26,2605.32,2700.38,2283.46,2056.65,3104.41,3159.08,2467.63,2612.42,2227.79,1761.32,1742.62,1401.22,1531.63,1023.09,1139.74,720.171,667.445,879.734,647.366,597.075,329.29,199.229,154.504,650.51,80.8145,100.509,171.583,124.888,268.465,76.6246,175.001,91.8805,79.9612,440.914,213.555,136.8,132.684,101.747,284.091,172.164,-11.6158,81.0567,52.3344,218.068,255.686,66.3875,161.471,122.343,118.592,82.6454,187.594,154.36,98.5643,438.528,41.423,-51.709,170.877,87.0085,199.052,113.977,125.942,149.227,41.8567,142.859,117.575,0,29.8339,120.67,91.259,-12.2486,-5.01837,0,0,64.3717,0,66.0588,0,0,0,0,0,0,0,37.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,120.689,223.801,208.756,195.869,184.608,87.2413,582.147,207.529,29.357,218.326,139.254,66.8125,124.917,186.284,118.199,37.8693,318.864,256.676,261.753,202.296,98.0154,36.8084,429.252,85.3019,166.909,188.715,181.12,36.1294,145.976,198.255,76.3268,334.315,29.6433,179.406,319.319,162.847,258.072,90.5753,112.243,195.163,1.3192,125.607,102.019,52.1848,17.6682,119.528,145.727,48.2276,290.728,39.6679,324.006,205.225,-63.4922,-34.4771,97.968,115.893,101.956,136.767,310.26,185.593,209.182,96.5931,20.798,211.567,223.356,190.994,317.911,157.557,77.5713,144.317,173.958,-3.57595,121.334,2.09719,63.9929,30.4768,0,0,0,-11.3317,64.3717,0,0,0,0,69.1796,0,-23.414,-0.240245,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4455,0,0,0,0,0
97.9998,433.45,111.901,0,195.869,92.3041,261.724,249.492,79.4144,75.9047,291.101,-2.71909,66.867,129.057,373.269,480.771,446.723,235.518,384.017,152.628,198.87,300.495,-2.75393,93,228.311,175.499,351.212,419.262,254.519,162.408,314.616,40.7441,74.6423,68.3378,91.6209,143.417,-2.57395,188.016,17.2377,11.9235,103.795,-25.2574,5.57689,72.4495,227.788,-4.5677,34.4294,6.01928,256.104,123.919,206.574,208.212,143.432,187.858,402.438,264.014,158.605,302.784,253.076,185.948,85.5157,207.284,358.845,99.5105,143.688,11.0282,43.2977,80.2861,104.588,112.704,0,26.3847,-26.1297,58.9977,35.3161,69.6496,134.862,122.89,37.2811,25.1584,0,0,0,0,6.31389,61.957,0,0,0,72.4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,97.4548,117.852,0,92.3041,174.483,83.1639,0,227.714,145.551,69.6324,-1.6171,64.8141,0.022611,0.00583588,117.316,-3.13629,108.51,49.017,50.6416,48.4249,146.384,-0.0801041,-1.62001,-0.164894,18.749,152.105,84.2082,164.395,40.7025,58.1069,21.7547,1.23628,37.8022,-0.915276,64.4548,-7.96947,-4.86383,-0.59907,-9.61552,-6.78501,-13.4856,-15.2358,-9.75822,-16.1765,55.9661,61.4949,77.8014,-7.56357,17.0898,115.013,-5.59227,145.084,66.0387,52.4804,98.117,7.53455,-2.51527,69.1095,10.6139,62.1693,6.6488,29.6156,-10.5222,-29.4809,-38.2571,111.985,-20.6162,-14.7901,-6.40002,30.8595,32.614,-59.562,-23.4872,-5.45135,-37.7108,44.4181,69.5439,-1.79173,92.9209,0,0,0,100.097,4.22855,138.359,70.3581,0,25.7886,84.3272,37.542,0,116.265,0,0,0,0,0,129.439,0,0,0,0,0,0,0,0,0
479.751,724.135,321.256,117.852,293.803,646.129,281.895,479.755,79.4144,151.809,291.101,209.347,399.474,193.329,292.619,142.225,172.144,228.134,221.609,158.352,-0.75224,95.6063,438.313,91.9722,88.367,36.9061,81.5128,-12.2115,-4.17665,73.6285,21.967,156.484,88.5489,93.6956,100.974,161.735,127.178,229.974,63.5582,87.6946,314.612,-25.8848,131.573,38.2546,-18.3687,221.068,109.56,168.174,33.1222,49.2746,109.863,168.115,180.804,188.666,133.195,351.457,613.082,377.668,134.266,-2.25895,18.175,147.2,110.601,142.963,240.662,197.869,-66.0931,-30.6466,46.4367,116.036,177.073,83.6112,190.223,29.4989,0,81.7773,0,4.40628,212.622,77.2385,62.8725,0,-6.18265,-14.1754,100.871,0,0,0,0,0,0,0,0,38.755,0,0,0,41.6657,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,92.3041,0,83.1639,79.4144,151.809,0,-0.409987,-2.07688,-2.09686,124.648,-0.799321,235.339,0.114018,-0.953639,51.6116,152.443,45.3089,190.868,143.816,43.8903,45.1985,-7.20105,-4.89271,41.7038,66.9693,126.182,150.807,145.673,-3.22819,61.016,-2.83483,139.307,96.6008,-9.19502,87.5767,42.0161,69.5065,123.67,-18.3811,173.358,31.3903,20.626,21.7255,124.768,12.7019,189.607,161.628,209.607,253.485,38.9382,95.6955,163.725,-3.23378,9.86578,110.126,45.1116,149.665,46.272,208.239,53.4459,226.636,15.8183,127.427,91.9594,38.5218,71.2532,109.496,95.3811,18.6378,-3.56949,148.989,0,-24.4971,20.9731,0,31.8989,64.3717,32.7054,0,0,0,0,105.537,0,0,0,75.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,447.602,104.378,97.9343,184.608,0,2.08567,236.252,303.619,0,-1.77434,66.8082,-2.1049,122.776,59.4856,294.117,56.1245,54.3933,210.419,198.901,196.088,20.5801,170.921,175.165,42.11,-4.21047,43.9625,38.761,122.905,315.554,153.722,21.5784,-10.8759,249.794,68.0878,89.0514,-21.1286,61.6274,-11.6266,83.2827,-6.58003,222.256,129.325,97.8168,16.424,83.6345,275.041,49.8256,63.4314,114.265,118.485,-10.6113,154.713,52.3372,220.453,136.936,58.6857,116.785,191.967,105.109,37.87,45.9485,81.7658,349.278,20.6857,0,28.4941,0,141.406,78.2286,102.658,0,58.9977,0,0,0,215.057,0,0,0,0,98.1161,0,33.6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,111.901,104.378,0,312.311,228.267,166.328,79.4144,227.714,0,138.328,-1.61334,-1.07583,20.0916,99.4549,-0.878275,18.4228,33.6803,50.9288,103.303,200.356,120.251,70.3215,89.7408,42.3442,44.327,129.925,38.7303,93.5531,24.343,32.8646,-18.0053,111.356,73.017,69.6275,-5.91115,-9.19816,61.2343,-5.66179,64.7236,25.6031,278.894,23.6552,-5.12709,22.075,29.8914,93.0525,58.9617,59.3742,26.1844,-1.39422,82.3364,51.1715,46.994,22.3959,38.869,-20.5422,-18.1473,3.64876,-4.11191,122.718,-22.1639,137.171,9.94845,24.3192,-7.44237,0,114.244,0,86.9656,58.3193,0,147.494,59.6677,0,60.8393,0,31.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0329721,0.0364987,-0.467164,188.224,177.969,-1.93654,-1.9215,-1.04672,-0.0253743,0.0805487,-3.64385,-2.87123,39.0893,0.558646,223.977,82.9917,86.2032,38.2032,-1.57063,-2.67524,111.999,76.5572,219.587,-16.1701,71.3438,103.487,-1.35627,66.3505,23.367,22.3588,96.4743,1.397,-5.75075,247.173,-1.98667,26.8812,21.6235,-2.34412,42.486,113.759,45.8131,-23.074,-0.13192,53.4288,-4.92829,3.12787,3.53048,59.1462,1.28453,77.6887,152.155,43.2219,117.964,-0.764921,-4.05491,28.264,-6.85677,-22.2849,-8.41084,-12.0479,-1.55234,14.9752,29.4989,0,0,0,0,0,0,31.8989,64.3717,0,33.0294,0,34.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,0,0,0,92.3041,0,0,0,0,0,-1.32486,67.1691,-0.571779,-0.722071,59.6909,114.442,56.6713,-2.82664,103.446,-0.00114019,146.415,-5.49279,48.15,45.2838,45.5653,174.232,-0.311553,122.439,122.704,-6.23969,143.799,147.739,-6.49376,28.5699,-3.64081,36.5279,-2.30165,65.129,-2.94872,57.7731,201.71,63.4804,62.6253,95.5019,60.7158,-11.7398,-7.98936,58.4346,-9.31327,55.2487,66.9977,125.055,40.3412,-15.9229,-9.84293,-3.30214,62.0103,22.7763,-1.9599,30.8132,108.908,83.9931,84.1532,50.4268,64.1262,17.5271,49.5018,165.813,0,0,-0.0826086,73.763,0,0,0,0,61.445,0,63.072,0,0,0,0,0,34.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,111.901,104.378,0,0,87.2413,0,79.4144,0,145.551,140.175,0.00458089,0.0681596,123.612,59.551,-0.876897,56.9345,-0.840572,-0.794841,-2.29001,-3.74957,0.19811,-5.66887,139.812,42.4449,44.2386,-0.529453,36.4465,28.282,76.8953,112.459,-7.46849,141.091,-10.0621,67.3759,-5.14698,1.64917,67.4509,218.722,39.0854,63.581,89.8033,86.6822,142.588,23.1716,90.9405,-23.5597,-0.967632,21.2338,68.3214,-1.78953,17.4648,56.5301,45.5078,89.6867,18.8145,-8.22507,138.157,1.15484,1.75022,84.0958,-10.0783,57.2017,5.52621,5.62236,114.938,31.1016,28.7183,38.9572,0,-2.72583,-4.43717,0,29.8339,0,-29.6899,-20.6634,0,-17.3695,-0.925251,0,0,0,0,0,0,0,0,0,110.577,0,0,38.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,120.689,0,0,97.9343,92.3041,174.483,0,0,0,0,-1.77553,-0.558366,-0.363869,62.7121,59.0579,-1.73739,163.862,53.4377,46.2996,151.143,196.219,20.0956,26.9789,0.318968,91.4875,86.8151,343.59,55.3725,271.332,160.201,155.154,34.8124,-0.604812,-6.93506,-11.3295,19.616,48.5302,31.2509,21.6845,-4.68592,17.3516,56.9223,-5.84908,38.5944,145.817,44.273,-7.76174,-8.49733,64.3601,77.0692,30.0467,156.515,-22.6275,66.0216,167.468,-4.33376,98.7686,10.4277,37.7262,104.525,50.8844,-9.13339,53.7148,56.4568,84.8999,0,28.4941,0,-30.5456,49.2401,58.3193,117.575,0,0,0,0,0,0,0,0,0,98.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,0,0,0,0,87.2413,0,0,0,72.7753,-0.89977,-0.389362,-3.18282,61.6178,-0.0148692,0.011735,112.325,221.325,-0.00576162,52.0611,99.4365,20.3561,260.12,46.2852,-4.93573,-0.0988913,83.3655,0.231691,0.20718,0.544639,39.6093,29.7861,158.739,0.300732,108.007,-4.12803,63.031,-3.98393,-2.03212,-8.20027,-4.52127,-1.82996,0.274253,0.792896,-11.6894,28.8564,52.1232,58.7376,-0.158639,31.6011,83.0616,-8.52208,24.577,-15.3059,-0.0785599,82.5943,-12.6696,36.0545,-3.09759,0.935818,-6.80798,-5.21254,31.0224,-9.181,84.8999,0,0,-25.2954,73.3594,57.9771,-13.9803,0,0,0,74.5856,16.0498,0,0,0,0,96.5576,0,0,33.6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,104.378,97.9343,92.3041,0,83.1639,0,0,0,69.7004,66.7395,-1.18511,-0.819765,116.727,223.472,180.388,-1.81332,-0.153201,-3.646,40.9128,53.4667,89.7303,46.4494,265.392,63.9023,17.5542,77.0781,0.773049,124.692,69.5675,66.3006,151.551,-6.07501,165.76,33.3122,66.197,130.236,-15.3314,8.14753,15.1972,168.757,-17.4919,-2.88411,207.563,22.0507,14.3899,46.4107,67.0198,167.868,190.341,62.3004,209.715,53.4136,1.23773,55.084,30.6,81.4898,220.246,51.3885,67.4303,25.1648,-2.38734,84.6852,0,-12.7806,13.7941,-2.94518,-24.2638,20.2515,5.50438,112.027,18.6378,-35.2308,0,0,0,0,31.536,0,64.3717,98.1161,0,0,0,0,105.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,104.378,0,0,20.1713,63.9354,158.829,0,0,70.081,0.0301137,0.00486364,187.685,-0.75401,54.4175,248.314,198.971,53.3384,-1.23335,-1.14759,-2.68427,0.0144511,44.9741,42.1826,241.692,20.1434,83.5654,-2.55817,42.3243,33.7608,72.8625,-1.0062,32.4156,72.7804,-0.557097,32.2726,1.40221,34.6429,53.4971,-11.4007,61.609,-9.75896,64.2793,1.22275,-19.3959,44.5574,-12.0165,-10.4193,-5.9662,178.862,1.35271,25.9012,77.1032,74.6601,84.7335,295.399,48.0589,51.8521,39.4291,19.7774,104.679,-9.81485,0,1.37335,30.7654,25.2565,-23.597,75.7319,-1.3558,23.6665,53.1969,94.1074,0,30.1674,0,0,-14.7608,-3.05356,17.9959,78.3998,0,0,0,0,0,0,0,0,0,0,38.2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,111.901,0,0,0,174.483,2.08567,156.837,75.9047,0,139.274,59.2231,460.449,62.3419,119.56,113.549,55.7176,271.24,47.8624,50.8462,95.7907,-0.992625,238.748,-2.93578,91.7144,218.966,42.1252,239.984,198.612,31.9533,150.472,24.4341,18.7666,69.1559,-16.4099,21.446,-3.74653,205.064,94.8537,119.782,75.5156,121.875,292.341,-5.04258,149.821,179.153,44.751,14.4491,-5.55486,95.9118,89.5533,64.495,138.978,145.823,103.274,115.695,-1.30303,85.771,63.2146,1.9191,-43.8058,-5.98845,-41.3676,-3.14785,41.3872,21.1774,113.977,0,0,-12.0479,81.8467,-39.1945,147.494,5.48225,115.126,0,1.46876,29.5274,0,0,0,0,33.0294,9.47083,92.9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,241.378,111.901,208.756,0,0,174.483,415.82,158.829,75.9047,0,-0.397294,201.566,63.2636,-1.5065,117.992,176.202,57.1254,59.0451,155.751,-2.34605,43.9062,44.9996,143.924,88.3287,179.73,-4.97935,-5.08848,42.0158,-1.68181,80.3458,195.492,107.93,-6.82663,107.045,44.3938,93.0785,99.9775,-5.76542,30.4778,-3.34195,-4.53493,73.9573,104.712,1.55852,95.1614,-11.1603,-2.95479,89.8818,-6.13248,54.0352,-2.46341,55.5127,57.0318,1.42079,-13.4215,-17.335,77.0743,3.73377,-3.07586,7.0046,19.0005,0,0,-2.71666,-8.35937,0,113.977,0,43.1054,43.3639,29.1596,0,0,0,0,0,30.7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,111.901,0,97.9343,0,87.2413,0,238.243,151.809,0,69.6384,67.3314,0.0279497,125.609,0.0830505,-3.11097,283.834,107.799,102.469,103.083,47.7561,-4.27663,-1.64797,-4.82474,-4.66258,174.473,43.0875,124.012,160.361,28.4625,79.0741,115.626,38.8003,108.069,99.5628,31.3264,-0.079072,30.6456,29.2149,198.79,-5.11846,-9.07769,-12.8414,-14.9827,97.2255,61.4171,-1.59506,3.85197,60.1915,4.98071,-1.76014,61.8937,56.3079,89.917,85.4117,163.459,158.154,-14.7678,-20.5999,-6.16787,112.172,-1.4764,-29.4445,-8.14999,-25.0781,0,0,0,57.3171,0,87.4789,0,0,0,90.5023,0,92.1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,120.689,0,0,0,0,20.1713,313.427,0,75.9047,0,0.0237082,-1.02113,-0.744683,62.0363,60.4876,54.2153,56.6099,-0.883779,-1.14474,102.902,-2.62006,98.0662,46.3736,46.328,-5.17221,258.344,-5.51791,38.7301,41.6511,40.7075,79.0381,0.716254,38.2381,-0.582742,105.403,106.753,99.6774,61.6756,-8.36427,-10.2906,-4.33893,-9.73615,-4.97547,-12.9283,47.4359,-8.94972,1.32446,90.0694,13.8797,115.042,37.7178,23.1842,87.6005,0.681792,106.085,63.1784,40.42,-13.9721,-3.86843,28.8956,15.4168,88.8283,28.0511,-9.77908,-5.3557,15.1366,57.8402,93.026,20.931,14.4546,0,-3.57595,-44.0642,-5.88607,0,0,92.1674,31.0099,0,-3.96321,-54.0631,0,0,0,0,69.1796,0,0,0,0,0,0,0,0,120.922,0,0,0,0,0,0,0,0,0,0,0,0,0
